orgid,locationid,name,address1,address2,city,state,zip,deleted,locationtype,licensenum,id,locationexp,locationissue,status,districtcode,loclatitude,loclongitude,mailaddress1,mailaddress2,mailcity,mailstate,mailzip,locubi,producer,processor,retail,transactionid,transactionid_original,fifteenday_end,delete_time
1771,1,NORTH WEST CANNABIS,1105 RIVER ROAD,,PUYALLUP,WA,983710000,0,10,414962,1394,1483257599,1466837999,ACTIVE (ISSUED),1S,47.2029246,-122.3089762,21007 112 TH ST E,,SUMNER,WA,983917702,603358847,,,1,66121239,19462780,1454588100,
1261,3,SUN GROWN ORGANIX,9929 AIRPORT WAY UNIT 1,,SNOHOMISH,WA,982968229,0,7,421873,1398,1483257599,1453449599,ACTIVE (ISSUED),7H,47.906249,-122.097499,1902 35TH AVE SE,,BOTHELL,WA,980120000,603359613,,1,,61598569,19625651,1438935310,
1752,1,THE M STORE,1503 A E NOB HILL BLVD,,YAKIMA,WA,989010000,0,10,415303,1399,1483257599,1458197999,ACTIVE (ISSUED),4F,46.5850861,-120.4809942,3409 207TH AVE SE,,SAMMAMISH,WA,980750000,603568340,,,1,61598569,19723806,1454836513,
1546,1,SOG,35702 NW TOENJES RD,STE 3,WOODLAND,WA,986743721,0,6,417324,1400,1493621999,1453535999,ACTIVE (ISSUED),7E,45.8787875,-122.7200025,5018 NW 141ST ST,,VANCOUVER,WA,986850000,603399199,1,1,,61598569,19723807,1463224500,
1559,1,PEA PATCH,2870 OCEAN AVENUE BLDG 6,BLDG 6,RAYMOND,WA,985770000,0,3,416078,1403,1483257599,1453795199,ACTIVE (ISSUED),7C,46.671862,-123.7735599,15621 SE 44TH PL,,BELLEVUE,WA,980064517,603354348,1,,,61598569,19938096,1455095712,
989,2,RAINIER CANNABIS,17547 15TH AVE NE,,SHORELINE,WA,981553801,0,10,421876,1404,1514793599,1481702399,ACTIVE (ISSUED),2A,47.7571274,-122.3137614,PO BOX 26261,,FEDERAL WAY,WA,980933261,603358064,,,1,65807269,19938101,1449652510,
954,2,THE JOINT,2409 PACIFIC AVE,,TACOMA,WA,984022910,0,10,076458,1405,1485935999,1453881599,ACTIVE (ISSUED),1S,47.2396992,-122.4351352,PO BOX 1429,,LAKE STEVENS,WA,982581429,603348871,,,1,61598569,20019865,1430381706,
1136,1,SEVEN HILLS,2729 MILL POND DR,,MALAGA,WA,988280000,0,6,416935,1406,1504249199,1477465199,ACTIVE (ISSUED),7P,47.3774598,-120.2454457,4819 154TH PL SW,,EDMONDS,WA,980264422,603431687,1,1,,64880435,20019866,1455182113,
1432,1,STASH,10333 LAKE CITY WAY NE #101,,SEATTLE,WA,981257737,0,10,414160,1407,1498892399,1475650799,ACTIVE (ISSUED),2B,47.704021,-122.302038,11212 3RD AVE NW,,SEATTLE,WA,981770000,603415110,,,1,61598569,20019867,1455182113,
1602,2,THRIVE,2526 E HILLSBORO ST,STE A,PASCO,WA,993010000,1,8,414074,1408,1485935999,1453881599,CLOSED (PERMANENT),7Y,46.2627468,-119.0766326,1970 S SODEN ST,,EAST WENATCHEE,WA,988025197,603342314,,,1,61598569,20019868,1455192900,1461906000
1694,1,FIVE STAR TRADING COMPANY,9920 STATE AVE,SUITE B,MARYSVILLE,WA,982712255,1,8,413743,1409,1477983599,1453881599,CLOSED (PERMANENT),7X,48.085396,-122.1730694,PO BOX 938,,MARYSVILLE,WA,982700938,603343736,0,0,1,61598569,20019869,1455182115,1460696400
1645,1,TREEHAWK FARMS,5030 EAGLEMOUNT RD STE A,,CHIMACUM,WA,983257735,0,6,412193,1410,1514793599,1479455999,ACTIVE (ISSUED),7R,47.938771,-122.800959,PO BOX 880,,CHIMACUM,WA,983250000,603354628,1,1,,61598569,20019870,1455182115,
1625,1,NASTY JACK'S CANDY COMPANY,ARLINGTON AIRPORT,19221 63RD AVE NE #1,ARLINGTON,WA,982234708,0,7,416105,1411,1506841199,1466146799,ACTIVE (ISSUED),7G,48.1624738,-122.161616,PO BOX 275,,ARLINGTON,WA,982230275,603540096,,1,,61598569,20019871,1455192900,
1700,1,CANNASEUR'S CHOICE,2900 LIND AVE SW STE A,,RENTON,WA,980570000,0,6,416908,1412,1512115199,1476428399,ACTIVE (ISSUED),7U,47.4526825,-122.2223997,PO BOX 64758,,UNIVERSITY PLACE,WA,984640758,603349286,1,1,,61598569,20098927,1455279300,
1686,1,FRACTAL,13625 NE 126TH PL  STE 400,STE 400,KIRKLAND,WA,980340000,0,7,417364,1413,1483257599,1477724399,ACTIVE (ISSUED),7J,47.7126348,-122.1579367,13625 NE 126TH PL  STE 400,STE 400,KIRKLAND,WA,980340000,603359666,,1,,61598569,20182380,1455354914,
1725,1,THE JOINT,1840 JAMES ST,,BELLINGHAM,WA,982254623,0,10,413677,1415,1483257599,1465973999,ACTIVE (ISSUED),3B,48.7548866,-122.4644801,PO BOX 31128,,BELLINGHAM,WA,982283128,603565265,,,1,61598569,20290043,1455441313,
1725,2,GREEN LEAF,3435 BIRCH BAY LYNDEN RD,,CUSTER,WA,982409507,0,10,414918,1416,1483257599,1471589999,ACTIVE (ISSUED),3A,48.935208,-122.666891,6075 GUIDE MERIDIAN,,BELLINGHAM,WA,982269751,603565267,,,1,61598569,20290044,1455441313,
1023,1,ALL GREEN FARMS,7800 POSTMA RD #7,STE #7,MOXEE,WA,989360000,0,5,416330,1417,1512115199,1480838399,ACTIVE (ISSUED),7L,46.5625352,-120.3980219,6120 KLICKITAT LANE,,PASCO,WA,993010000,603349848,1,1,,63389863,20522426,1455700514,
1778,1,ESHO FUNI LLC,8401 AURORA AVE. N. STE A,,SEATTLE,WA,981030000,0,10,421618,1418,1514793599,1481702399,ACTIVE (ISSUED),2B,47.6901595,-122.3449976,2035 EASTLAKE AVE E APT 304,,SEATTLE,WA,981027219,603569222,,,1,65056194,20607580,1455786913,
1682,1,FWEEDOM CANNABIS,12001 AURORA AVE N,UNIT #1,SEATTLE,WA,981338249,0,10,412922,1419,1496300399,1454486399,ACTIVE (ISSUED),2A,47.716215,-122.3453706,12001 AURORA AVE N,UNIT #1,SEATTLE,WA,981338249,602830462,,,1,61598569,20607582,1455786913,
505,2,GREEN HAVEN LLC,1311 STATE ROUTE 530 NE,UNIT B,DARRINGTON,WA,982419782,0,5,421941,1420,1512115199,1478329199,ACTIVE (ISSUED),7G,48.256937,-121.614455,8621 STATE ROUTE 92,,GRANITE FALLS,WA,982529782,603350952,1,1,,61598569,20607586,1410682504,
1790,1,THE HIGH POINT,4429 COYLE RD,,QUILCENE,WA,983760000,0,6,413625,1421,1514793599,1481270399,ACTIVE (ISSUED),7R,47.8423561,-122.7825603,PO BOX 130,,QUILCENE,WA,983760130,603356693,1,1,,64209379,20607589,1455786916,
1690,2,ALTO BUDDHA,18800 BEAVER VALLEY RD,,LEAVENWORTH,WA,988269165,0,3,419833,1422,1514793599,1480492799,ACTIVE (ISSUED),7P,47.7580899,-120.6577147,PO BOX 11778,,BAINBRIDGE ISLAND,WA,981105778,603359029,1,,,62618185,20694884,1466853300,
1699,1,DIAMOND SKY LLC,3163 GOLDIE RD,BLDG B STE 7,OAK HARBOR,WA,982772729,0,5,416159,1423,1493621999,1454572799,ACTIVE (ISSUED),7A,48.3248234,-122.6487175,12116 38TH AVE SE,,EVERETT,WA,982085618,603494731,1,1,,61598569,20694886,1455873314,
989,3,RAINIER CANNABIS,1234 HWY 506,STE A,VADER,WA,985930000,1,8,415554,1424,1483257599,1455955199,CLOSED (PERMANENT),7V,46.4019701,-122.9650397,PO BOX 26261,,FEDERAL WAY,WA,980930000,603358064,0,0,1,61598569,20694889,1449652510,1464152400
1780,2,THE SOURCE,5300 17TH AVE NW,STE A,SEATTLE,WA,981070000,0,10,420292,1426,1506841199,1476601199,ACTIVE (ISSUED),2C,47.6673844,-122.3786213,5300 17TH AVE NW STE A,,SEATTLE,WA,981070000,603147863,,,1,61598569,20694891,1455873315,
1339,1,GREENLUCK,886 HIGHLAND ORCHARD RD NE,STE B,BRIDGEPORT,WA,988139758,0,6,412174,1427,1477983599,1454572799,ACTIVE (ISSUED),7P,48.0351295,-119.5531845,300 MAIDEN LANE E,,SEATTLE,WA,981125015,603444459,1,1,,61598569,20694892,1455873315,
1780,1,WASHINGTON O G,5300 17TH AVE NW   STE B,,SEATTLE,WA,981073815,0,10,420382,1428,1506841199,1476514799,ACTIVE (ISSUED),7W,47.6673844,-122.3786213,118 S WASHINGTON ST,,SEATTLE,WA,981042522,603147863,,,1,61598569,20781213,1455873315,
1923,1,HAVE A HEART CC,300 NW 85TH STREET  STE A,STE A,SEATTLE,WA,981170000,0,10,421409,1429,1493621999,1454745599,ACTIVE (ISSUED),2B,47.6908504,-122.3608667,300 NW 85TH STREET  STE A,,SEATTLE,WA,981170000,603106440,,,1,61598569,20888491,1456046113,
1787,1,THC OF OLYMPIA,3203 MARTIN WAY E  STE D,,OLYMPIA,WA,985064951,0,10,421069,1430,1488355199,1454745599,ACTIVE (ISSUED),1C,47.046125,-122.852596,316 CAPITAL WAY N,,OLYMPIA,WA,985010000,603553806,,,1,61598569,20888492,1456056900,
1680,1,CANNABIZ,1109 RIVER RD STE A,,PUYALLUP,WA,983713848,0,10,087932,1432,1509519599,1477119599,ACTIVE (ISSUED),1S,47.2029612,-122.3093389,PO BOX 2324,,SUMNER,WA,983900520,603342934,,,1,61598569,20888494,1456056900,
1198,1,WHISPERING WINDS FARM,750 E WAPATO LAKE RD UNIT C,,MANSON,WA,988319552,0,5,412302,1433,1512115199,1481097599,ACTIVE (ISSUED),7P,47.917635,-120.154482,750 E WAPATO LAKE RD  UNIT C,,MANSON,WA,988310000,603348910,1,1,,63861088,20888495,1456046114,
1115,1,C BLOCK GROUP,3712 SPOKANE BRIDGE RD STE A,,LIBERTY LAKE,WA,990199464,0,6,412728,1434,1512115199,1479283199,ACTIVE (ISSUED),7Q,47.692425,-117.042399,2100 INLAND EMPIRE WAY,,SPOKANE,WA,992244265,603352661,1,1,,61598569,20888496,1456046114,
1131,2,GANJA FARMS,6481 PORTAL WAY    UNIT B,UNIT B,FERNDALE,WA,982480000,0,7,421485,1435,1491029999,1454745599,ACTIVE (ISSUED),7I,48.876644,-122.584994,604 NW 44TH ST,,SEATTLE,WA,981074431,603491434,,1,,61598569,20888497,1435738508,
1788,1,UNCLE IKE'S,501 15TH AVE E,,SEATTLE,WA,981120000,0,10,421141,1436,1509519599,1479196799,ACTIVE (ISSUED),7W,47.6232591,-122.3128779,5455 48TH AVE SW,,SEATTLE,WA,981361008,603554556,,,1,63690216,20888501,1456046115,
1621,1,JDA SECURITY ALLIANCE,1106 CENTER ST,,TACOMA,WA,984098035,0,4,415754,1437,1493621999,1475564399,ACTIVE (ISSUED),7B,47.233455,-122.448063,11531 36TH AVE NE,,SEATTLE,WA,981255632,603013790,1,1,,61598569,21116449,1460632500,
997,2,CORDUS,28503 W ORCUTT RD,,BENTON CITY,WA,993207609,0,7,418921,1438,1514793599,1479542399,ACTIVE (ISSUED),7O,46.3166369,-119.5562312,1413 S YOUNG CT,,KENNEWICK,WA,993381477,603357132,,1,,61598569,21116450,1433060107,
1698,1,KIBBLE JUNCTION,73 PIT RD STE B,,BREWSTER,WA,988129676,0,4,413335,1439,1504249199,1472799599,ACTIVE (ISSUED),7H,48.188488,-119.683226,PO BOX 2041,,KIRKLAND,WA,980832041,603330861,1,1,,61598569,21116453,1456305314,
1020,1,FARMING FULL CIRCLE,7508 108TH ST NE  STE B,,MARYSVILLE,WA,982717620,0,4,412254,1440,1509519599,1480492799,ACTIVE (ISSUED),7G,48.089324,-122.129446,7508 108TH ST NE   STE B,,MARYSVILLE,WA,982717620,603339934,1,1,,62618185,21197075,1456391713,
1756,1,BUDS UNLIMITED,39355 E ORCHARD RD  STE A,,DAVENPORT,WA,991220000,0,4,416621,1441,1506841199,1474441199,ACTIVE (ISSUED),7O,47.8461184,-118.1361617,9531 NE 140TH ST,,KIRKLAND,WA,980345130,602326838,1,1,,61598569,21197076,1456391713,
1230,1,TOP SHELF CANNABIS,4712 PACIFIC HWY,,BELLINGHAM,WA,982269049,0,8,417469,1442,1512115199,1476860399,ACTIVE (ISSUED),3A,48.812408,-122.541478,2574 DOUGLAS RD,,FERNDALE,WA,982488905,603152679,,,1,61598569,21197077,1456391713,
1760,2,SKAGIT BUD,4380 KAWECKI RD    STE F,STE F,MALAGA,WA,988280000,1,6,414194,1443,1483257599,1455091199,CLOSED (PERMANENT),7P,47.3689535,-120.1886194,737 NE 204TH ST,,SHORELINE,WA,981551040,603357713,1,1,,61598569,21197078,1456391714,1470298510
1779,1,GREEN SKY SEATTLE,9804 LAKE CITY WAY NE STE A,,SEATTLE,WA,981250000,0,10,414298,1444,1488355199,1455091199,ACTIVE (ISSUED),2B,47.7004097,-122.3029168,9804 LAKE CITY WAY NE STE A,,SEATTLE,WA,981250000,603088405,,,1,61598569,21197079,1456402500,
1797,1,A & J MANAGEMENT GROUP,234 DIVISION ST NW STE B,,OLYMPIA,WA,985024916,0,10,421491,1445,1493621999,1455091199,ACTIVE (ISSUED),1F,47.046853,-122.9254819,234 DIVISION ST NW  STE B,,OLYMPIA,WA,985024916,603294569,,,1,61598569,21197080,1456391714,
1810,1,SEATTLE TREES COLLECTIVE,10532 GREENWOOD AVE N,,SEATTLE,WA,981338721,0,10,413519,1446,1480579199,1455091199,ACTIVE (ISSUED),2B,47.7060764,-122.355077,10532 GREENWOOD AVE N,,SEATTLE,WA,981338721,603352327,,,1,62812420,21197081,1456402500,
1838,1,NORTHWEST CANNABIS CONNECTION,9506 CANYON RD E,,PUYALLUP,WA,983716302,1,10,415227,1447,1504249199,1469170799,CLOSED (PERMANENT),1R,47.1706142,-122.3571547,9506 CANYON RD EE,,PUYALLUP,WA,983716302,603228404,,,1,61598569,21197082,1456391715,1469866510
1225,1,CALAMITY GOLD,2381 COOKE CANYON RD #A,,ELLENSBURG,WA,989265019,0,2,416549,1448,1488355199,1471589999,ACTIVE (ISSUED),7P,47.066955,-120.388604,2381 COOKE CANYON RD,,ELLENSBURG,WA,989265019,603583578,1,,,62618185,21197083,1456391715,
1781,1,WEED SNOBS,16810 415TH AVE SE,BLDG D STE 1,GOLD BAR,WA,982510000,0,4,412711,1449,1485935999,1480492799,ACTIVE (ISSUED),7G,47.845363,-121.676726,12726 SE 276TH PL,,KENT,WA,980308896,603271533,1,1,,62618185,21291207,1456478112,
545,1,THC EXPRESS,26121 CALVARY LN BLDG A4,STE 100,KINGSTON,WA,983468490,0,7,422094,1451,1512115199,1479283199,ACTIVE (ISSUED),7B,47.8011054,-122.5788205,PO BOX 1400,,KINGSTON,WA,983461400,603353114,,1,,61598569,21291210,1413447305,
1303,1,BAD ASS HERBS,744 STATE ROUTE 173,UNIT B,BREWSTER,WA,988129661,0,6,412626,1452,1493621999,1471071599,ACTIVE (ISSUED),7P,48.0686295,-119.7203254,726 STATE ROUTE 173,,BREWSTER,WA,988129661,603107057,1,1,,61598569,21384034,1456564514,
836,2,THE GALLERY SPANAWAY,21802 MOUNTAIN HWY E  STE 1,,SPANAWAY,WA,983870000,0,10,413420,1455,1506841199,1473404399,ACTIVE (ISSUED),1G,47.0586879,-122.4045298,21802 MOUNTAIN HW E  STE 1,STE #1,SPANAWAY,WA,983870000,603336732,,,1,61598569,21384038,1426410905,
1812,1,POT STOP,4465 FREMONT AVE N,,SEATTLE,WA,981037225,0,10,420819,1456,1483257599,1481356799,ACTIVE (ISSUED),2D,47.661264,-122.3503093,4465 FREMONT AVE N,,SEATTLE,WA,981037225,603357542,,,1,64413916,21384039,1456564514,
1776,1,LTC LLC,5440 CALIFORNIA AVE SW,,SEATTLE,WA,981361513,1,10,420666,1457,1483257599,1455263999,CLOSED (PERMANENT),2K,47.552664,-122.386559,2442 NW MARKET ST # 763,,SEATTLE,WA,981074137,603359598,,,1,61598569,21384040,1456575300,1478769317
328,1,SPOKANE GREEN LEAF,9107 N COUNTRY HOMES BLVD,STE 13,SPOKANE,WA,992185007,0,10,422146,1458,1512115199,1476946799,ACTIVE (ISSUED),4Q,47.7408941,-117.4134814,PO BOX 48692,,SPOKANE,WA,992281692,603350712,,,1,61598569,21492362,1406027700,
666,2,CANNABIS & GLASS,605 E FRANCIS,,SPOKANE,WA,992080000,0,8,360307,1459,1512115199,1481875199,ACTIVE (ISSUED),4M,47.7151451,-117.400264,605 E FRANCIS AVE,,SPOKANE,WA,992080000,603351098,,,1,65421176,21492366,1416744900,
1045,1,SEATTLE MEDIA WORKS,18791 CEDARDALE RD STE A,,MOUNT VERNON,WA,982740000,0,1,417206,1460,1491029999,1455695999,ACTIVE (ISSUED),7I,48.373562,-122.334292,12631 NE 9TH PL STE C306,,BELLEVUE,WA,980053236,602908641,1,,,61598569,21817815,1456996514,
1549,1,HOLY SMOKES PRODUCTIONS,6 TITAN DRIVE,SUITE A,LYLE,WA,986350000,1,6,412388,1462,1470034799,1455695999,CLOSED (PERMANENT),7M,45.695954,-121.2861833,205 ASH ST,,LYLE,WA,986350000,603320210,1,1,,61598569,21817823,1458472500,1468056352
1215,1,AGROPACK,391 E EXPORT RD,,SHELTON,WA,985840000,0,5,412741,1463,1512115199,1479542399,ACTIVE (ISSUED),7R,47.2447019,-123.073965,391 E EXPORT RD,,SHELTON,WA,985840000,603351400,1,1,,61598569,21817824,1466075700,
1767,1,KOHL PROCESSING ENTERPRISES,234 OTTO STREET    STE R-3,STE R-3,PORT TOWNSEND,WA,983689720,0,7,416772,1464,1483257599,1455782399,ACTIVE (ISSUED),7R,48.084701,-122.815862,2222 NW BUCKLIN HILL STE 105,,SILVERDALE,WA,983830000,603360666,,1,,61598569,21907130,1457082914,
1837,1,ORIGINS CANNABIS,1416 SW ROXBURY ST STE B,,SEATTLE,WA,981062851,1,10,421417,1465,1480579199,1464418799,CLOSED (PERMANENT),7A,47.5175629,-122.3535923,SEAN MILLER C/O ORGINS,1416 SW ROXBURY ST,SEATTLE,WA,981060000,603562439,,,1,61598569,21907133,1457093700,1475828115
1489,1,FBR SOUTH BAY,11916 FIDALGO BAY RD,,ANACORTES,WA,982219348,0,5,412041,1466,1491029999,1455782399,ACTIVE (ISSUED),7I,48.4708928,-122.5864184,11912 FIDALGO BAY RD,,ANACORTES,WA,982219348,602812643,1,1,,61598569,21907134,1457082915,
546,1,MAHONEY GREENS,1123 ST PAUL AVE,,TACOMA,WA,984212404,0,6,417300,1467,1483257599,1455782399,ACTIVE (ISSUED),7B,47.2542538,-122.4268742,PO BOX 39383,,LAKEWOOD,WA,984963383,603359256,1,1,,61598569,21907135,1457082915,
1832,1,"KARMA CANNABIS, LLC",131 RIVER RD   STE A,,SEQUIM,WA,983829804,0,10,421168,1468,1509519599,1478851199,ACTIVE (ISSUED),1W,48.0754189,-123.13444,112 MAJESTY WAY,,PORT ANGELES,WA,983620000,603553753,,,1,61598569,21996494,1457169311,
1783,1,EPHEMERAL TOAST,8401 AURORA AVE N STE F,,SEATTLE,WA,981034332,0,10,421619,1469,1483257599,1455868799,ACTIVE (ISSUED),2B,47.6901595,-122.3449976,329 NW 48TH ST,,SEATTLE,WA,981073540,603569281,,,1,61598569,21996495,1457169311,
1761,1,MR GREEN JEANS,4316 NE 399TH ST,,LA CENTER,WA,986294627,0,10,414973,1470,1485935999,1455868799,ACTIVE (ISSUED),1J,45.911452,-122.626866,PO BOX 873971,,VANCOUVER,WA,986873971,603578110,,,1,61598569,21996496,1457169311,
1835,1,DISTRICT 420,3405 4TH AVE S,,SEATTLE,WA,981341904,0,10,421332,1471,1483257599,1455868799,ACTIVE (ISSUED),2L,47.573653,-122.3291044,3405 4TH AVE S,,SEATTLE,WA,981341904,603560324,,,1,65638689,21996500,1457169312,
1858,1,"GREEN LADY WESTSIDE, INC.",2405 HARRISON AVE NW STE 201,,OLYMPIA,WA,985024592,0,10,416540,1472,1483257599,1455868799,ACTIVE (ISSUED),1F,47.0459345,-122.9311517,1910 4TH AVE E PMB 167,,OLYMPIA,WA,985064632,603564479,,,1,61598569,21996501,1457180100,
1815,1,THE HERBAL GARDENS,824 S 28TH ST,,TACOMA,WA,984098105,1,10,414446,1473,1472713199,1455868799,CLOSED (PERMANENT),1S,47.2345933,-122.4446185,824 S 28TH ST,,TACOMA,WA,984098105,603326049,,,1,61598569,21996502,1457169313,1471680909
1758,1,TUMBLE WEED,1424 NW ROAD H,,QUINCY,WA,988480000,0,6,417229,1474,1514793599,1479628799,ACTIVE (ISSUED),7L,47.107807,-119.667209,PO BOX 695,,QUINCY,WA,988480277,603354097,1,1,,65421176,21996503,1457169313,
1502,1,GREEN POINT,56104 NORTH THOMAS ROAD,,BENTON CITY,WA,993207620,1,6,412918,1475,1470034799,1456041599,CLOSED (PERMANENT),7O,46.294613,-119.543958,PO BOX 550,,BENTON CITY,WA,983200550,603319051,1,1,,61598569,22100853,1457266500,1473322510
1839,1,SENSISOLUTIONS,3131 STATE ROUTE 903,,CLE ELUM,WA,989229602,0,8,421282,1476,1512115199,1481961599,ACTIVE (ISSUED),4H,47.208287,-120.980917,PO BOX 97176,,TACOMA,WA,984970000,603352016,,,1,65638689,22100857,1457255714,
1467,3,SOLSTICE,640 S SPOKANE ST,SUITE B,SEATTLE,WA,981342225,0,3,412051,1477,1504249199,1469257199,ACTIVE (ISSUED),7J,47.572179,-122.324316,640 S SPOKANE ST STE B,,SEATTLE,WA,981342225,603132711,1,,,61598569,22335947,1457612100,
999,1,RAINIER VALLEY CANNABIS,17409 119TH ST CT E STE 1,,BONNEY LAKE,WA,983918164,0,4,416138,1478,1483257599,1456214399,ACTIVE (ISSUED),7D,47.148932,-122.197799,17409 119TH ST CT E STE 1,,BONNEY LAKE,WA,989318164,603357696,1,1,,61598569,22335948,1457514913,
1579,2,GREEN GROTTO,31140 PACIFIC HWY S STE A,,FEDERAL WAY,WA,980034994,0,8,413789,1480,1512115199,1479974399,ACTIVE (ISSUED),7W,47.3231164,-122.3128123,19124 12TH AVE NW,,SHORELINE,WA,981772646,603349171,,,1,61598569,22335950,1452676509,
1728,1,NV ABERDEEN,401 SOUTH BOONE,,ABERDEEN,WA,985208508,0,10,414345,1482,1504249199,1476946799,ACTIVE (ISSUED),1D,46.9658729,-123.8030233,2004 NW LACAMAS DR,,CAMAS,WA,986070000,603535218,,,1,61598569,22335952,1457514916,
1865,2,MODERN CREATIONS,31140 PACIFIC HWY S,,FEDERAL WAY,WA,980033807,1,8,414227,1483,1483257599,1456214399,CLOSED (PERMANENT),7W,47.3231164,-122.3128123,807 258TH AVE NE,,SAMMAMISH,WA,980747353,603357365,0,0,1,61598569,22335953,1457525700,1460178000
1695,1,CHESHIRE CREEK,356 MOSES COULEE ROAD,,WATERVILLE,WA,988580000,0,5,412248,1484,1509519599,1477119599,ACTIVE (ISSUED),7P,47.5557509,-119.7133208,16910 COTTONWOOD CANYON ROAD,,YAKIMA,WA,989089221,603341933,1,1,,61598569,22423813,1457601313,
1507,1,WASHINGTON MARIJUANA,7800 POSTMA ROAD STE 1,SUITE 1,MOXEE,WA,989360000,0,6,416844,1485,1509519599,1474441199,ACTIVE (ISSUED),7L,46.5625352,-120.3980219,PO BOX 11573,,YAKIMA,WA,989090000,603339420,1,1,,64209379,22423814,1457601313,
1793,1,FWEEDOM CANNABIS,21911 64TH AVE W   STE D,STE D,MOUNTLAKE TERRACE,WA,980430000,0,10,415031,1486,1514793599,1480060799,ACTIVE (ISSUED),3H,47.799916,-122.31896,21911 64TH AVE W   STE D,STE D,MOUNTLAKE TERRACE,WA,980430000,603357518,,,1,62418863,22423815,1457601314,
2796,1,DOSE OIL,1128 SW SPOKANE ST STE 105,,SEATTLE,WA,981340000,1,7,421098,1488,1501570799,1468479599,CLOSED (PERMANENT),7J,47.571982,-122.3513282,2302 140TH PL SE,,MILL CREEK,WA,980121304,603526838,,1,,61598569,22423817,1408695304,1475914513
1973,1,MAIN STREET MARIJUANA EAST,16219 SE 12TH ST  STE 104,,VANCOUVER,WA,986838905,0,10,421805,1489,1514793599,1479455999,ACTIVE (ISSUED),1J,45.6115265,-122.5055286,16219 SE 12TH ST  STE 104,,VANCOUVER,WA,986838905,603571920,,,1,61598569,22423818,1457612100,
1379,1,420 RANCH,8531 POSTMA ROAD    STE P,STE P,MOXEE,WA,989369317,0,3,416748,1490,1514793599,1481356799,ACTIVE (ISSUED),7L,46.564394,-120.387188,31 SHILOH WY,,GOLDENDALE,WA,986202609,603358937,1,,,64413916,22423819,1458126900,
1794,1,EMERALD PEAKS,11463 RAINIER AVE S   STE B,STE B,SEATTLE,WA,981780000,0,7,416198,1492,1483257599,1469084399,ACTIVE (ISSUED),7J,47.49941,-122.221091,117 E LOUISA ST #582,,SEATTLE,WA,981023203,603357857,,1,,61598569,22510526,1457687715,
1816,1,THE GREEN DOOR SEATTLE,708 RAINIER AVE S  #108/109,,SEATTLE,WA,981442814,0,10,413357,1493,1488355199,1456387199,ACTIVE (ISSUED),2J,47.5963317,-122.3114782,3213 W WHEELER STREET STE 96,SUITE 96,SEATTLE,WA,981190000,603179343,,,1,61598569,22510529,1457687715,
1765,1,TOP CAT ENTERPRISES,13217 41ST AVE NE BLDG B,BLDG B,MARYSVILLE,WA,982717808,0,10,414513,1495,1514793599,1479542399,ACTIVE (ISSUED),3E,48.1152299,-122.175254,1227 286TH ST E,,ROY,WA,985808554,603356024,,,1,61598569,22604446,1457774116,
1849,1,HERBAL LEGENDS,2118 JAMES ST,,BELLINGHAM,WA,982254140,0,10,413702,1496,1504249199,1480492799,ACTIVE (ISSUED),3B,48.7583763,-122.4645297,2118 JAMES ST,,BELLINGHAM,WA,982254140,602945536,,,1,62618185,22604447,1457774116,
1764,1,FILLABONG,2839 NW KITSAP PL STE A,,SILVERDALE,WA,983839447,0,10,415211,1497,1512115199,1477637999,ACTIVE (ISSUED),1V,47.6564937,-122.6859342,PO BOX 73275,,PUYALLUP,WA,983730000,603560121,,,1,61598569,22713081,1457860513,
1870,1,COVINGTON HOLISTIC MEDICINE,16908 SE 269TH PLACE,#102 BUILDING J,COVINGTON,WA,980425468,1,10,421555,1499,1488355199,1456905599,CLOSED (PERMANENT),7W,47.360591,-122.115313,PO BOX 6023,,KENT,WA,980646023,603064439,,,1,61598569,22713083,1457867700,1469802135
1852,1,CANNABIS PROVISIONS INC.,938 N 200TH ST,STE D,SHORELINE,WA,981333149,0,10,421083,1500,1506841199,1474527599,ACTIVE (ISSUED),2A,47.774385,-122.3468626,938 N 200TH ST,STE D,SHORELINE,WA,98133,603237759,,,1,61598569,22713084,1457860515,
181,1,FIRE HOUSE PRODUCTIONS,3636 E SANSON AVE,,SPOKANE,WA,992177809,0,5,421103,1501,1512115199,1478937599,ACTIVE (ISSUED),7M,47.7069191,-117.3565749,3636 E SANSON AVE,,SPOKANE,WA,992177809,603347869,1,1,,61598569,22713085,1400152500,
1768,1,QUEEN ANNE CANNABIS CO,312 W REPUBLICAN ST,,SEATTLE,WA,981194009,0,10,413479,1504,1506841199,1482220799,ACTIVE (ISSUED),7W,47.6235479,-122.361165,312 W REPUBLICAN ST,,SEATTLE,WA,981194009,603336447,,,1,66121239,22957676,1458119714,
1757,1,BATSTONE BUD SHOP,933 E JOHNS PRAIRIE RD,,SHELTON,WA,985841270,0,10,420478,1505,1506841199,1475218799,ACTIVE (ISSUED),1F,47.2438673,-123.0984389,933 E JOHNS PRAIRIE RD,,SHELTON,WA,985841270,603439539,,,1,61598569,22957679,1458119714,
1250,1,CASCADIA,7741 ARAB DR SE SUITE C,,TUMWATER,WA,985016970,0,6,412349,1506,1501570799,1471417199,ACTIVE (ISSUED),7C,46.97546,-122.888671,7741 ARAB DR SE SUITE C,,TUMWATER,WA,985016970,603316053,1,1,,61598569,22957683,1458119715,
